x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class,continuation
29.999999999974797,29.999999988023355,30.000000011974755,2.3951400862642913e-08,7.983800287554079e-10,0.25280015406733153,0.252800154066573,0.2528001540680867,1.5136780717739384e-12,5.987646951215043e-12,0.2528001540477655,0.2528001447698574,0.25280016336333305,1.8593475648032154e-08,7.355009619355472e-08,8.8,10.0,stable_coexistence,True
29.99999999997487,29.999999988018565,30.000000011980283,2.396171794316615e-08,7.987239314395141e-10,0.24743069298566187,0.24743069298491943,0.24743069298640163,1.4822032490258152e-12,5.990377471503568e-12,0.24743069296656725,0.24743068387864453,0.24743070209183415,1.821318962313967e-08,7.36092576256375e-08,9.0,10.0,stable_coexistence,True
29.999999999975266,29.999999988015126,30.00000001198564,2.397051446223486e-08,7.990171487417942e-10,0.24228488456223732,0.24228488456151,0.24228488456296177,1.4517553825754703e-12,5.991935424252834e-12,0.24228488454382133,0.24228487563882206,0.24228489348623122,1.7847409161664274e-08,7.366290800680388e-08,9.200000000000001,10.0,stable_coexistence,True
29.999999999973486,29.99999998800827,30.000000011992014,2.3983744767974713e-08,7.994581589331704e-10,0.23734902304661534,0.23734902304590222,0.23734902304732505,1.422834072783985e-12,5.99469108620913e-12,0.2373490230272648,0.2373490142969985,0.23734903179644132,1.7499442811486077e-08,7.3728733273118e-08,9.4,10.0,stable_coexistence,True
29.999999999973927,29.999999988002724,30.00000001199734,2.3994616071831842e-08,7.998205357283966e-10,0.23261050143006654,0.23261050142936718,0.23261050143076265,1.3954670752269749e-12,5.99915767620886e-12,0.23261050141140774,0.232610492848316,0.23261051001183342,1.7163517412877027e-08,7.378651139419926e-08,9.600000000000001,10.0,stable_coexistence,True
29.99999999997353,29.999999987997494,30.000000012004428,2.4006933330156244e-08,8.002311110058876e-10,0.22805770338879722,0.22805770338811124,0.22805770338948006,1.3688217226359711e-12,6.002085008706656e-12,0.22805770337023287,0.22805769496868028,0.2280577118102787,1.6841598421413195e-08,7.384796993240961e-08,9.8,10.0,stable_coexistence,True
30.00000000001709,29.999999987990257,30.000000012011064,2.402080667707196e-08,8.006935559019159e-10,0.22367990774614085,0.22367990774546978,0.22367990774681332,1.3435363932501332e-12,6.006513534371335e-12,0.22367990775790542,0.22367989948014055,0.22367991601305143,1.6532910873667817e-08,7.391325863513813e-08,10.0,10.0,stable_coexistence,True
29.999999999974776,29.99999998798271,30.00000001201672,2.4034008561102382e-08,8.011336187040596e-10,0.21946720379211335,0.21946720379145265,0.2194672037927714,1.3187506642253766e-12,6.008873496508992e-12,0.2194672037750954,0.2194671956743366,0.21946721190955756,1.623522097315977e-08,7.39756131842061e-08,10.200000000000001,10.0,stable_coexistence,True
29.999999999977653,29.999999987977844,30.00000001202488,2.4047036362162544e-08,8.015678787393219e-10,0.2154104160462224,0.21541041604557348,0.2154104160468686,1.2951306693764764e-12,6.01238646274448e-12,0.21541041603141725,0.21541040807300793,0.215410424021299,1.5948291076650634e-08,7.403676837173261e-08,10.4,10.0,stable_coexistence,True
29.999999999981004,29.999999987972508,30.00000001203009,2.4057580816361224e-08,8.019193605458552e-10,0.21150103725637973,0.21150103725574265,0.21150103725701488,1.2722323194935825e-12,6.015253333936979e-12,0.21150103724405028,0.21150102942225016,0.2115010450922902,1.5670040043325173e-08,7.408966049263145e-08,10.600000000000001,10.0,stable_coexistence,True
