x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class
29.999999999980044,29.99999998773957,30.000000012259935,2.4520364405589135e-08,8.17345480186821e-10,0.13696104969238987,0.1369610496919693,0.13696104969280898,8.396894290996215e-13,6.130862978776858e-12,0.13696104968393036,0.13696104449352578,0.1369610548910354,1.0397509631054902e-08,7.591581442295945e-08,16.6,10.0,stable_coexistence
29.999999999993072,29.999999987732973,30.00000001226745,2.453447578432133e-08,8.178158594775393e-10,0.13537113555179708,0.13537113555138164,0.13537113555221195,8.303080445415389e-13,6.1335678477610495e-12,0.13537113554889246,0.1353711304099268,0.13537114069383988,1.0283913082220764e-08,7.59682855613671e-08,16.8,10.0,stable_coexistence
30.000000000015795,29.99999998772331,30.000000012275503,2.4552193167437508e-08,8.184064389141255e-10,0.13381772663539473,0.1338177266349845,0.13381772663580596,8.214540159201533e-13,6.1386038798296284e-12,0.13381772664194172,0.133817721547964,0.13381773172233843,1.0174374426297206e-08,7.603158924859719e-08,17.0,10.0,stable_coexistence
29.999999999973838,29.999999987713668,30.000000012283028,2.4569359879933472e-08,8.18978662665136e-10,0.13229957943120116,0.13229957943079398,0.1322995794316066,8.126277428743833e-13,6.142330507489075e-12,0.13229957942048082,0.13229957439698448,0.13229958446406057,1.0067076089415039e-08,7.609303168941516e-08,17.2,10.0,stable_coexistence
29.999999999976986,29.999999987708826,30.000000012293988,2.4585162350376777e-08,8.195054116798273e-10,0.13081550629389754,0.13081550629349487,0.1308155062942989,8.040235144335384e-13,6.1462401301343225e-12,0.13081550628456629,0.1308155013136556,0.13081551127527233,9.961616725950861e-09,7.615012171573111e-08,17.400000000000002,10.0,stable_coexistence
29.9999999999931,29.999999987695244,30.000000012300855,2.4605611770311953e-08,8.201870590105597e-10,0.12936437234113277,0.12936437234073467,0.1293643723415304,7.957245973244653e-13,6.151033572211019e-12,0.12936437233837586,0.12936436741018584,0.129364377270538,9.860352173651776e-09,7.62215438094812e-08,17.6,10.0,stable_coexistence
30.000000000008214,29.999999987688636,30.000000012311745,2.4623108885180045e-08,8.207702961724161e-10,0.12794509255452485,0.12794509255413122,0.12794509255491895,7.877309915471642e-13,6.156789415000887e-12,0.12794509255779202,0.12794508767457247,0.12794509743464358,9.760071112419055e-09,7.6283278375325e-08,17.8,10.0,stable_coexistence
29.999999999979373,29.99999998768243,30.00000001231837,2.4635941286987872e-08,8.21198042900133e-10,0.12655662906980078,0.12655662906941034,0.12655662907018997,7.796263634674006e-13,6.160296534377877e-12,0.12655662906171788,0.1265566242398647,0.12655663390004018,9.660175492864909e-09,7.633085334532416e-08,18.0,10.0,stable_coexistence
29.99999999997567,29.999999987668815,30.000000012328478,2.4659662756221223e-08,8.219887585413467e-10,0.12519798864181042,0.12519798864142373,0.12519798864219564,7.719103134462557e-13,6.1655168890014204e-12,0.12519798863237264,0.12519798385798547,0.12519799342458396,9.566598485610811e-09,7.641175860760394e-08,18.2,10.0,stable_coexistence
29.999999999984468,29.999999987664133,30.000000012336084,2.4671951592836194e-08,8.223983864282716e-10,0.12386822027140361,0.12386822027102115,0.12386822027178532,7.641665078494952e-13,6.169189370518005e-12,0.12386822026544625,0.12386821553615134,0.1238682250067546,9.470603259953414e-09,7.645708672960432e-08,18.400000000000002,10.0,stable_coexistence
30.000000000000764,29.999999987655723,30.00000001234502,2.46892959410161e-08,8.22976531367155e-10,0.12256641298221567,0.12256641298183746,0.12256641298259392,7.564643356161582e-13,6.171873005043795e-12,0.12256641298250148,0.12256640829307544,0.12256641767162821,9.378552767724813e-09,7.651813037057099e-08,18.6,10.0,stable_coexistence
29.999999999995016,29.99999998764646,30.00000001235231,2.470584803404563e-08,8.235282678016304e-10,0.12129169373643854,0.12129169373606388,0.12129169373681302,7.491368636536322e-13,6.176324532785377e-12,0.12129169373455892,0.12129168909215247,0.1212916983802515,9.288099026005803e-09,7.657654650495512e-08,18.8,10.0,stable_coexistence
29.999999999974175,29.999999987637874,30.0000000123647,2.4726826808318947e-08,8.242275602779803e-10,0.12004322547953343,0.12004322547916163,0.12004322547990366,7.420314362960312e-13,6.181368697197838e-12,0.12004322546992731,0.12004322087945464,0.12004323008057864,9.201124001601002e-09,7.664842364494261e-08,19.0,10.0,stable_coexistence
30.000000000011337,29.99999998762823,30.00000001237143,2.474320126566454e-08,8.247733755218122e-10,0.1188202053046756,0.11882020530430838,0.11882020530504345,7.350647868165083e-13,6.186361864343597e-12,0.11882020530885455,0.11882020074751438,0.11882020986172853,9.114214147287747e-09,7.670592828484067e-08,19.200000000000003,10.0,stable_coexistence
29.99999999998343,29.999999987621536,30.000000012377402,2.4755866689929462e-08,8.251955563314104e-10,0.11762186272846968,0.11762186272810514,0.11762186272883328,7.281397707004089e-13,6.1905138534927865e-12,0.11762186272242812,0.11762185821444295,0.11762186724213314,9.027690192620064e-09,7.675180432950168e-08,19.400000000000002,10.0,stable_coexistence
30.00000000000383,29.999999987610494,30.000000012386444,2.477595018035572e-08,8.258650060117244e-10,0.11644745807011207,0.1164474580697517,0.11644745807047295,7.212563879477329e-13,6.193835399200182e-12,0.11644745807150238,0.11644745359679164,0.11644746254234994,8.945558307993373e-09,7.682055457512606e-08,19.6,10.0,stable_coexistence
29.999999999983878,29.999999987602735,30.000000012396224,2.479348992778796e-08,8.264496642600153e-10,0.11529628092687493,0.11529628092651717,0.1152962809272317,7.145256608609429e-13,6.197300165370673e-12,0.11529628092110589,0.11529627649461026,0.11529628535875898,8.864148720588716e-09,7.688148004164445e-08,19.8,10.0,stable_coexistence
29.99999999998314,29.999999987592567,30.000000012408158,2.4815591359583777e-08,8.271863786532299e-10,0.11416764873925221,0.11416764873889763,0.11416764873960598,7.083500452864655e-13,6.204472572594216e-12,0.11416764873328185,0.11416764434643822,0.1141676531323332,8.785894969887131e-09,7.69560822815556e-08,20.0,10.0,stable_coexistence
