k_fear,alpha_mem,stable_theory,A1,A2,A3,rh_margin
7.2,0.038940335453184115,True,0.18435139070202103,0.006121249745107509,0.0003314537759579193,0.0007970071273870419
7.4,0.038940335453184115,True,0.18446889473081143,0.006114074988526645,0.00033082424070797115,0.0007970324147268378
7.6000000000000005,0.038940335453184115,True,0.18458052018610305,0.006107259175671687,0.00033022593469597894,0.0007970551408608519
7.800000000000001,0.038940335453184115,True,0.18468669820161016,0.006100775981662565,0.00032965658650568587,0.0007970755860152601
8.0,0.038940335453184115,True,0.1847878186921007,0.006094601598434406,0.00032911414012418524,0.0007970939950478989
8.200000000000001,0.038940335453184115,True,0.18488423517143876,0.006088714440549235,0.00032859672996297576,0.0007971105825552644
8.4,0.038940335453184115,True,0.18497626890936728,0.006083094891384314,0.00032810265928076636,0.0007971255371491369
8.6,0.038940335453184115,True,0.18506421253066993,0.00607772508336856,0.00032763038147889695,0.0007971390250526058
8.8,0.038940335453184115,True,0.18514833314217422,0.006072588707048638,0.00032717848383236135,0.0007971511931356848
9.0,0.038940335453184115,True,0.1852288750583993,0.00606767084466198,0.00032674567329386405,0.000797162171487522
9.200000000000001,0.038940335453184115,True,0.18530606218475051,0.006062957824619627,0.00032633076406880974,0.0007971720756036745
9.4,0.038940335453184115,True,0.1853801001074851,0.006058437093893736,0.0003259326667084587,0.0007971810082524633
9.600000000000001,0.038940335453184115,True,0.18545117793173313,0.006054097105788413,0.00032555037850893673,0.0007971890610726208
9.8,0.038940335453184115,True,0.18551946990235224,0.006049927220971176,0.0003251829750370749,0.0007971963159453089
10.0,0.038940335453184115,True,0.18558513683699207,0.006045917619970253,0.00032482960263160976,0.0007972028461757511
10.200000000000001,0.038940335453184115,True,0.18564832739630235,0.006042059225616223,0.00032448947175110787,0.0007972087175139419
10.4,0.038940335453184115,True,0.18570917921249058,0.006038343634132693,0.0003241618510590368,0.0007972139890387133
10.600000000000001,0.038940335453184115,True,0.1857678198943385,0.006034763053770291,0.0003238460621523268,0.0007972187139254806
10.8,0.038940335453184115,True,0.18582436792418514,0.006031310250037072,0.0003235414748531384,0.0007972229401146593
11.0,0.038940335453184115,True,0.18587893346020118,0.006027978496712096,0.00032324750299479884,0.0007972267108950722
11.200000000000001,0.038940335453184115,True,0.18593161905542432,0.0060247615319413495,0.0003229636006423929,0.0007972300654143008
11.4,0.038940335453184115,True,0.18598252030346762,0.006021653518810802,0.0003226892586965502,0.0007972330391261269
11.600000000000001,0.038940335453184115,True,0.18603172641949184,0.006018649009872708,0.0003224240018358125,0.0007972356641837725
11.8,0.038940335453184115,True,0.18607932076388653,0.006015742915169636,0.0003221673857588251,0.0007972379697861034
12.0,0.038940335453184115,True,0.1861253813151552,0.006012930473360338,0.0003219189946925746,0.0007972399824831347
12.200000000000001,0.038940335453184115,True,0.18616998109766172,0.006010207225601604,0.00032167843913718624,0.0007972417264460944
12.4,0.038940335453184115,True,0.18621318856919342,0.006007568991883987,0.00032144535382146584,0.000797243223706666
12.600000000000001,0.038940335453184115,True,0.18625506797267274,0.006005011849556089,0.0003212193958465568,0.0007972444943692179
12.8,0.038940335453184115,True,0.1862956796558413,0.006002532113805164,0.0003210002429977972,0.0007972455567995496
13.0,0.038940335453184115,True,0.1863350803622563,0.006000126319888533,0.0003207875922072669,0.0007972464277928521
13.200000000000001,0.038940335453184115,True,0.18637332349657534,0.005997791206935809,0.0003205811581515353,0.0007972471227236274
13.4,0.038940335453184115,True,0.18641045936672887,0.005995523703161594,0.00032038067197094687,0.0007972476556795173
13.600000000000001,0.038940335453184115,True,0.186446535405308,0.005993320912347761,0.0003201858800983098,0.0007972480395811098
13.8,0.038940335453184115,True,0.18648159637221595,0.005991180101469688,0.0003199965431862404,0.0007972482862892817
14.0,0.038940335453184115,True,0.1865156845404069,0.005989098689354961,0.0003198124351235942,0.0007972484067015002
14.200000000000001,0.038940335453184115,True,0.18654883986634055,0.005987074236275469,0.0003196333421324659,0.0007972484108383796
14.4,0.038940335453184115,True,0.1865811001466021,0.005985104434384528,0.0003194590619381547,0.0007972483079216172
14.600000000000001,0.038940335453184115,True,0.18661250116197167,0.005983187098919632,0.0003192894030053145,0.0007972481064441192
14.8,0.038940335453184115,True,0.18664307681011433,0.005981320160100732,0.00031912418383419613,0.00079724781423337
15.0,0.038940335453184115,True,0.18667285922791652,0.005979501655660314,0.00031896323231154594,0.0007972474385086257
15.200000000000001,0.038940335453184115,True,0.1867018789044046,0.005977729723948693,0.00031880638511126355,0.0007972469859326652
15.4,0.038940335453184115,True,0.18673016478507853,0.005976002597563374,0.00031865348714042545,0.0007972464626586408
15.600000000000001,0.038940335453184115,True,0.18675774436841314,0.005974318597456579,0.00031850439102671697,0.0007972458743725353
15.8,0.038940335453184115,True,0.18678464379521095,0.005972676127479821,0.0003183589566436973,0.0007972452263317808
16.0,0.038940335453184115,True,0.18681088793140346,0.005971073669327583,0.0003182170506706915,0.0007972445234002176
16.2,0.038940335453184115,True,0.18683650044487035,0.005969509777847088,0.0003180785461843826,0.0007972437700800029
16.400000000000002,0.038940335453184115,True,0.18686150387676412,0.005967983076683131,0.00031794332227948045,0.000797242970540607
16.6,0.038940335453184115,True,0.1868859197077982,0.00596649225423057,0.00031781126371607435,0.0007972421286452598
16.8,0.038940335453184115,True,0.1869097684199073,0.005965036059869337,0.000317682260591507,0.0007972412479750671
17.0,0.038940335453184115,True,0.186933069553653,0.00596361330045923,0.0003175562080348013,0.0007972403318510341
17.2,0.038940335453184115,True,0.18695584176171623,0.005962222837073931,0.00031743300592184775,0.0007972393833542369
17.400000000000002,0.038940335453184115,True,0.1869781028587756,0.0059608635819550235,0.0003173125586097362,0.0007972384053441798
17.6,0.038940335453184115,True,0.18699986986806716,0.005959534495669502,0.0003171947746887294,0.0007972374004757248
17.8,0.038940335453184115,True,0.1870211590648664,0.005958234584454483,0.0003170795667505432,0.0007972363712145068
18.0,0.038940335453184115,True,0.18704198601713687,0.005956962897735274,0.00031696685117168436,0.0007972353198511197
18.2,0.038940335453184115,True,0.18706236562355724,0.005955718525803702,0.0003168565479107184,0.0007972342485141671
18.400000000000002,0.038940335453184115,True,0.18708231214911286,0.005954500597644353,0.0003167485803184427,0.0007972331591821371
18.6,0.038940335453184115,True,0.18710183925845109,0.005953308278898634,0.0003166428749599959,0.0007972320536945023
18.8,0.038940335453184115,True,0.18712096004713755,0.005952140769955548,0.0003165393614480633,0.0007972309337617273
19.0,0.038940335453184115,True,0.18713968707099118,0.00595099730416109,0.00031643797228635243,0.0007972298009746659
19.200000000000003,0.038940335453184115,True,0.1871580323736138,0.0059498771461369195,0.00031633864272262994,0.0007972286568130886
19.400000000000002,0.038940335453184115,True,0.18717600751225685,0.005948779590201188,0.00031624131061062943,0.0007972275026536284
19.6,0.038940335453184115,True,0.18719362358213243,0.005947703958883974,0.00031614591628022237,0.0007972263397770631
19.8,0.038940335453184115,True,0.18721089123928064,0.005946649601530959,0.00031605240241527454,0.0007972251693750493
20.0,0.038940335453184115,True,0.18722782072209526,0.005945615892989375,0.00031596071393866194,0.0007972239925563931
0.0,0.042911242994475095,False,-0.06958875700552494,0.021422485163121556,0.0011264201286049714,-0.002617184243075901
0.2,0.042911242994475095,True,0.11791124299447503,0.010718343224585631,0.0007241272255317673,0.0005396859469205342
0.4,0.042911242994475095,True,0.14353781335614754,0.009255354176323123,0.0006066455683235545,0.0007218477319825547
0.6000000000000001,0.042911242994475095,True,0.155411242994475,0.008577514836878445,0.0005471183481795575,0.0007859238944232731
0.8,0.042911242994475095,True,0.16247107956360385,0.008174477542484737,0.0005101944508616316,0.0008179217403342991
1.0,0.042911242994475095,True,0.16720978968040084,0.007903950472107289,0.0004847705811113155,0.0008368473149740492
1.2000000000000002,0.042911242994475095,True,0.17063211820540924,0.0077085739905500125,0.0004660896901328177,0.0008492406182178552
1.4000000000000001,0.042911242994475095,True,0.1732291488579026,0.007560312738693911,0.0004517348320789003,0.0008579317087446045
1.6,0.042911242994475095,True,0.17527192449022413,0.00744369321700351,0.00044033511211363465,0.0008643353233453981
1.8,0.042911242994475095,True,0.1769232395740907,0.007349421691441088,0.00043105013623930856,0.0008692333584065419
2.0,0.042911242994475095,True,0.17828718521147852,0.007271555730379502,0.000423333913509114,0.0008730912897686443
2.2,0.042911242994475095,True,0.17943361360950372,0.0072061075581404165,0.00041681531422575464,0.0008762026049901372
2.4000000000000004,0.042911242994475095,True,0.18041124299447506,0.007150295911740324,0.00041123274536371973,0.0008787610278516653
2.6,0.042911242994475095,True,0.18125513996481335,0.007102118882662981,0.00040639624036664754,0.000880899311757175
2.8000000000000003,0.042911242994475095,True,0.1819912172244468,0.00706009714685049,0.00040216435891404046,0.0008827113145641241
3.0,0.042911242994475095,True,0.1826390545330825,0.007023112920158665,0.00039842953047611063,0.0008842651731407441
3.2,0.042911242994475095,True,0.18321373228666196,0.0069903052815280834,0.00039510843280412357,0.0008856114876478018
3.4000000000000004,0.042911242994475095,True,0.18372706017184876,0.006961000030626493,0.0003921354887949352,0.0008867885826882196
3.6,0.042911242994475095,True,0.18418842241351227,0.0069346614337206436,0.00038945835862612866,0.000887825990822702
3.8000000000000003,0.042911242994475095,True,0.1846053727680941,0.006910858256244549,0.0003870347451533142,0.0008887468193881716
4.0,0.042911242994475095,True,0.18498406191769304,0.006889239363402466,0.0003848300853748783,0.0008895693955905718
4.2,0.042911242994475095,True,0.18532955004207102,0.006869515875821556,0.0003828158529870863,0.0008903084332857862
4.4,0.042911242994475095,True,0.18564603912046726,0.006851447907730106,0.0003809682907053439,0.0008909758756049629
4.6000000000000005,0.042911242994475095,True,0.18593704809273987,0.006834834567225597,0.000379267450177466,0.0008915815134546807
4.800000000000001,0.042911242994475095,True,0.1862055466755295,0.006819506316876388,0.0003776964555588109,0.0008921334462323836
5.0,0.042911242994475095,True,0.18645405881700153,0.006805319067618963,0.0003762409320730308,0.0008926384296292574
5.2,0.042911242994475095,True,0.1866847435536279,0.00679214956274482,0.0003748885578795118,0.000893102141419391
5.4,0.042911242994475095,True,0.18689945883890716,0.006779891733998149,0.0003736287092090431,0.0008935293868615908
5.6000000000000005,0.042911242994475095,True,0.1870998123951289,0.006768453798511812,0.0003724521768285869,0.0008939242590780708
5.800000000000001,0.042911242994475095,True,0.187287202571876,0.006757755926246265,0.00037135093761405156,0.0008942902654761283
6.0,0.042911242994475095,True,0.18746285143440408,0.006747728351015095,0.00037031796910131926,0.00089463042828474
6.2,0.042911242994475095,True,0.18762783175621264,0.006738309829512674,0.0003693470978496745,0.0008949473651633634
6.4,0.042911242994475095,True,0.1877830891894006,0.0067294463756360995,0.00036843287462372666,0.0008952433543276356
6.6000000000000005,0.042911242994475095,True,0.18792946059060545,0.0067210902142801785,0.0003675704710085954,0.0008955203875418752
6.800000000000001,0.042911242994475095,True,0.18806768925974723,0.006713198911376362,0.00036675559327654206,0.0008957802135270609
7.0,0.042911242994475095,True,0.18819843768275324,0.006705734646426482,0.00036598441023186727,0.0008960243737407064
7.2,0.042911242994475095,True,0.188322298243312,0.006698663600982195,0.0003652534924529925,0.0008962542320427949
7.4,0.042911242994475095,True,0.1884398022721024,0.006691955442035387,0.00036455976088212334,0.0008964709994287447
7.6000000000000005,0.042911242994475095,True,0.18855142772739403,0.006685582883542646,0.00036390044312415175,0.0008966757547576421
7.800000000000001,0.042911242994475095,True,0.18865760574290114,0.006679521312616021,0.0003632730361370829,0.0008968694622097359
8.0,0.042911242994475095,True,0.18875872623339168,0.0066737484695061295,0.0003626752742478452,0.0008970529860581791
8.200000000000001,0.042911242994475095,True,0.18885514271272974,0.006668244172545868,0.00036210510162613875,0.0008972271032233395
8.4,0.042911242994475095,True,0.18894717645065826,0.006662990080844939,0.00036156064850692457,0.0008973925139874699
8.6,0.042911242994475095,True,0.1890351200719609,0.006657969488818224,0.00036104021057846143,0.0008975498511757438
8.8,0.042911242994475095,True,0.1891192406834652,0.006653167147668903,0.0003605422310543139,0.000897699688053005
9.0,0.042911242994475095,True,0.18919978259969028,0.006648569109784773,0.0003600652850297899,0.0008978425451405057
9.200000000000001,0.042911242994475095,True,0.1892769697260415,0.006644162592684538,0.0003596080657899002,0.0008979788961205484
9.4,0.042911242994475095,True,0.18935100764877608,0.006639935859704376,0.0003591693727902978,0.0008981091729679679
9.600000000000001,0.042911242994475095,True,0.1894220854730241,0.006635878115067378,0.00035874810107723484,0.0008982337704236281
9.8,0.042911242994475095,True,0.18949037744364322,0.0066319794113512825,0.00035834323194925744,0.0008983530499061679
10.0,0.042911242994475095,True,0.18955604437828305,0.006628230567676334,0.000357953824693722,0.0008984673429422254
10.200000000000001,0.042911242994475095,True,0.18961923493759333,0.006624623097190808,0.0003575790092563797,0.0008985769541828513
10.4,0.042911242994475095,True,0.18968008675378156,0.00662114914264308,0.00035721797972327815,0.0008986821640629876
10.600000000000001,0.042911242994475095,True,0.18973872743562947,0.006617801419006454,0.0003568699885117725,0.000898783231152215
10.8,0.042911242994475095,True,0.18979527546547612,0.006614573162271398,0.0003565343411821746,0.0008988803942376708
11.0,0.042911242994475095,True,0.18984984100149216,0.006611458083644883,0.00035621039179396476,0.0008989738741740465
11.200000000000001,0.042911242994475095,True,0.1899025265967153,0.006608450328501526,0.00035589753874097965,0.0008990638755303535
11.4,0.042911242994475095,True,0.1899534278447586,0.006605544439520695,0.0003555952210088742,0.0008991505880589666
11.600000000000001,0.042911242994475095,True,0.19000263396078282,0.006602735323519799,0.00035530291480568926,0.000899234188008974
11.8,0.042911242994475095,True,0.1900502283051775,0.006600018221557808,0.000355020130522818,0.0008993148393025749
12.0,0.042911242994475095,True,0.19009628885644617,0.006597388681938898,0.000354746409989148,0.0008993926945909572
12.200000000000001,0.042911242994475095,True,0.1901408886389527,0.006594842535792859,0.00035448132398588664,0.0008994678962037317
12.4,0.042911242994475095,True,0.1901840961104844,0.006592375874949786,0.00035422446999362083,0.000899540577004268
12.600000000000001,0.042911242994475095,True,0.19022597551396372,0.00658998503186099,0.000353975470146675,0.0008996108611615012
12.8,0.042911242994475095,True,0.19026658719713227,0.006587666561349023,0.00035373396937282155,0.0008996788648477248
13.0,0.042911242994475095,True,0.19030598790354727,0.006585417223994628,0.0003534996336990474,0.0008997446968702862
13.200000000000001,0.042911242994475095,True,0.19034423103786632,0.006583233970992375,0.00035327214870630813,0.0008998084592445948
13.4,0.042911242994475095,True,0.19038136690801985,0.006581113930325004,0.0003530512181182137,0.0008998702477144714
13.600000000000001,0.042911242994475095,True,0.19041744294659899,0.006579054394124824,0.0003528365625102741,0.0008999301522255609
13.8,0.042911242994475095,True,0.19045250391350693,0.006577052807104651,0.0003526279181278599,0.0008999882573565805
14.0,0.042911242994475095,True,0.19048659208169788,0.006575106755954063,0.0003524250358023351,0.0009000446427127024
14.200000000000001,0.042911242994475095,True,0.19051974740763153,0.006573213959608354,0.000352227679955975,0.0009000993832849262
14.4,0.042911242994475095,True,0.19055200768789307,0.006571372260307589,0.00035203562768728805,0.0009001525497788509
14.600000000000001,0.042911242994475095,True,0.19058340870326265,0.006569579615371428,0.00035184866792927464,0.0009002042089156813
14.8,0.042911242994475095,True,0.1906139843514053,0.006567834089624317,0.00035166660067390313,0.0009002544237083728
15.0,0.042911242994475095,True,0.1906437667692075,0.006566133848411348,0.00035148923625681746,0.0009003032537151145
15.200000000000001,0.042911242994475095,True,0.19067278644569557,0.006564477151151939,0.00035131639469687735,0.0009003507552723645
15.4,0.042911242994475095,True,0.19070107232636951,0.0065628623453835005,0.0003511479050856904,0.0009003969817092956
15.600000000000001,0.042911242994475095,True,0.19072865190970412,0.0065612878612521545,0.0003509836050227757,0.0009004419835453534
15.8,0.042911242994475095,True,0.19075555133650193,0.006559752206412125,0.00035082334009241804,0.0009004858086725618
16.0,0.042911242994475095,True,0.19078179547269444,0.006558253961298208,0.00035066696337868024,0.0009005285025237025
16.2,0.042911242994475095,True,0.19080740798616133,0.00655679177474059,0.00035051433501534805,0.0009005701082278863
16.400000000000002,0.042911242994475095,True,0.1908324114180551,0.006555364359892898,0.0003503653217679174,0.0009006106667544194
16.6,0.042911242994475095,True,0.19085682724908917,0.006553970490447917,0.00035021979664498585,0.0009006502170460604
16.8,0.042911242994475095,True,0.1908806759611983,0.006552608997117448,0.00035007763853666627,0.0009006887961425418
17.0,0.042911242994475095,True,0.19090397709494397,0.006551278764355053,0.00034993873187785286,0.0009007264392951771
17.2,0.042911242994475095,True,0.1909267493030072,0.006549978727302484,0.00034980296633436547,0.000900763180073346
17.400000000000002,0.042911242994475095,True,0.1909490104000666,0.006548707868941767,0.0003496702365101896,0.0009007990504633699
17.6,0.042911242994475095,True,0.19097077740935814,0.006547465217437593,0.000349540441674158,0.0009008340809606313
17.8,0.042911242994475095,True,0.1909920666061574,0.006546249843654692,0.0003494134855046009,0.0009008683006552433
18.0,0.042911242994475095,True,0.19101289355842785,0.006545060858837316,0.0003492892758505909,0.0009009017373119337
18.2,0.042911242994475095,True,0.19103327316484822,0.006543897412438568,0.0003491677245085362,0.0009009344174445842
18.400000000000002,0.042911242994475095,True,0.19105321969040384,0.006542758690087969,0.00034904874701299716,0.0009009663663856784
18.6,0.042911242994475095,True,0.19107274679974207,0.006541643911687981,0.0003489322624406549,0.000900997608351377
18.8,0.042911242994475095,True,0.19109186758842853,0.006540552329628886,0.00034881819322650823,0.0009010281665021225
19.0,0.042911242994475095,True,0.19111059461228216,0.006539483227114674,0.00034870646499138785,0.0009010580629995432
19.200000000000003,0.042911242994475095,True,0.1911289399149048,0.006538435916591035,0.00034859700638000646,0.0009010873190595768
19.400000000000002,0.042911242994475095,True,0.19114691505354783,0.006537409738268896,0.00034848974890878514,0.0009011159550023359
19.6,0.042911242994475095,True,0.1911645311234234,0.006536404058736399,0.0003483846268227848,0.0009011439902988007
19.8,0.042911242994475095,True,0.19118179878057162,0.006535418269653374,0.0003482815769611072,0.0009011714436146358
20.0,0.042911242994475095,True,0.19119872826338624,0.00653445178652277,0.0003481805386301856,0.0009011983328513801
0.0,0.04728708045015879,False,-0.06521291954984126,0.02093020344935714,0.0012412858618166686,-0.0026062055355214058
0.2,0.04728708045015879,True,0.12228708045015874,0.011046531033761908,0.0007979694825964298,0.0005528785466243878
0.4,0.04728708045015879,True,0.14791365081183122,0.00969567969194872,0.0006685077334567461,0.00076561564688152
0.6000000000000001,0.04728708045015879,True,0.1597870804501587,0.00906979655064286,0.0006029102757395245,0.0008463260353646179
0.8,0.04728708045015879,True,0.16684691701928753,0.008697651953539352,0.0005622210954416951,0.0008889553183131293
1.0,0.04728708045015879,True,0.17158562713608452,0.008447860708382611,0.000534204648227795,0.0009153268293783226
1.2000000000000002,0.04728708045015879,True,0.17500795566109292,0.008267459780170721,0.0005136187893027901,0.0009332524453351964
1.4000000000000001,0.04728708045015879,True,0.1776049863135863,0.008130562712317359,0.0004978001068252492,0.0009462283724176303
1.6,0.04728708045015879,True,0.1796477619459078,0.008022882044752428,0.0004852379101259785,0.0009560548935698038
1.8,0.04728708045015879,True,0.18129907702977438,0.007935836405585124,0.00047500610674513566,0.0009637537090467296
2.0,0.04728708045015879,True,0.1826630226671622,0.007863938848931138,0.00046650302877414724,0.0009699478114413387
2.2,0.04728708045015879,True,0.1838094510651874,0.007803507261016389,0.00045931970088093627,0.0009750386851496901
2.4000000000000004,0.04728708045015879,True,0.18478708045015874,0.007751973561896832,0.00045316785431402174,0.0009792967079157115
2.6,0.04728708045015879,True,0.18563097742049703,0.007707489288791033,0.0004478381508392566,0.0009829106192970345
2.8000000000000003,0.04728708045015879,True,0.18636705468013048,0.007668688507421522,0.00044317472687992887,0.0009860161635075863
3.0,0.04728708045015879,True,0.18701489198876617,0.007634539111490015,0.0004390590424930967,0.0009887134648262192
3.2,0.04728708045015879,True,0.18758956974234564,0.007604246169298495,0.00043539927871467834,0.0009910779883989065
3.4000000000000004,0.04728708045015879,True,0.18810289762753243,0.007577187157783951,0.00043212317127229054,0.0009931676889729975
3.6,0.04728708045015879,True,0.18856425986919595,0.007552867407055812,0.00042917304303470485,0.0009950278094669476
3.8000000000000003,0.04728708045015879,True,0.18898121022377778,0.007530888736558457,0.00042650228364225795,0.0009966941838531762
4.0,0.04728708045015879,True,0.18935989937337672,0.00751092692588125,0.00042407280556068505,0.0009981955613249742
4.2,0.04728708045015879,True,0.1897053874977547,0.007492715238175488,0.0004218531735407247,0.0009995552741276876
4.4,0.04728708045015879,True,0.19002187657615094,0.007476032174847597,0.00041981720766892086,0.0010007924555393024
4.6000000000000005,0.04728708045015879,True,0.19031288554842354,0.0074606922423039,0.00041794292537686496,0.0010019229434447285
4.800000000000001,0.04728708045015879,True,0.19058138413121317,0.007446538898110059,0.0004162117299200315,0.0010029599602687025
5.0,0.04728708045015879,True,0.1908298962726852,0.00743343909758948,0.00041460778066649813,0.0010039146312758249
5.2,0.04728708045015879,True,0.1910605810093116,0.007421279031626322,0.0004131174992664491,0.0010047963843482972
5.4,0.04728708045015879,True,0.19127529629459084,0.007409960762067284,0.00041172917860085687,0.0010056132616948548
5.6000000000000005,0.04728708045015879,True,0.19147564985081258,0.007399399541176641,0.00041043267033298835,0.0010063721653196134
5.800000000000001,0.04728708045015879,True,0.19166304002755968,0.00738952165786533,0.0004092191331875063,0.0010070790521084557
6.0,0.04728708045015879,True,0.19183868889008776,0.007380262693505859,0.00040808082859049565,0.001007739090196096
6.2,0.04728708045015879,True,0.19200366921189632,0.007371566099075059,0.00040701095356988204,0.0010083567852905546
6.4,0.04728708045015879,True,0.19215892664508427,0.007363382026489902,0.000406003503209137,0.0010089360834788681
6.6000000000000005,0.04728708045015879,True,0.19230529804628912,0.007355666362593814,0.00040505315671988555,0.0010094804554677812
6.800000000000001,0.04728708045015879,True,0.1924435267154309,0.007348379925877877,0.0004041551825251597,0.0010099929660556557
7.0,0.04728708045015879,True,0.19257427513843692,0.007341487794774659,0.00040330535874634173,0.00101047633177007
7.2,0.04728708045015879,True,0.1926981356989957,0.007334958743010546,0.000402499906249509,0.001010932968957672
7.4,0.04728708045015879,True,0.1928156397277861,0.007328764762594113,0.00040173543199257053,0.0010113650341214697
7.6000000000000005,0.04728708045015879,True,0.1929272651830777,0.007322880658949645,0.0004010088808677887,0.0010117744579254205
7.800000000000001,0.04728708045015879,True,0.19303344319858481,0.007317283705760246,0.00040031749458759323,0.0010121629739962075
8.0,0.04728708045015879,True,0.19313456368907536,0.00731195334948018,0.00039965877643883066,0.0010125321434278972
8.200000000000001,0.04728708045015879,True,0.19323098016841342,0.00730687095536155,0.00039903046094965717,0.0010128833757189666
8.4,0.04728708045015879,True,0.19332301390634193,0.0073020195883382365,0.0003984304876873368,0.0010132179467333571
8.6,0.04728708045015879,True,0.1934109575276446,0.007297383823303607,0.0003978569785443898,0.0010135370141675047
8.8,0.04728708045015879,True,0.19349507813914887,0.0072929495802769,0.00039730821798241014,0.0010138416309181417
9.0,0.04728708045015879,True,0.19357562005537396,0.007288703980726541,0.00039678263579326324,0.0010141327566759494
9.200000000000001,0.04728708045015879,True,0.19365280718172517,0.007284635221944891,0.0003962787920108119,0.001014411268013686
9.4,0.04728708045015879,True,0.19372684510445976,0.0072807324668801715,0.0003957953636662218,0.0010146779671920845
9.600000000000001,0.04728708045015879,True,0.1937979229287078,0.007276985747248786,0.00039533113312902794,0.0010149335898695972
9.8,0.04728708045015879,True,0.1938662148993269,0.0072733858780956485,0.0003948849778165631,0.0010151788118720575
10.0,0.04728708045015879,True,0.19393188183396673,0.007269924382252896,0.0003944558610878133,0.0010154142551531287
10.200000000000001,0.04728708045015879,True,0.193995072393277,0.007266593423383646,0.0003940428241654885,0.0010156404930563325
10.4,0.04728708045015879,True,0.19405592420946524,0.0072633857464924415,0.00039364497895324764,0.0010158580549721997
10.600000000000001,0.04728708045015879,True,0.19411456489131315,0.007260294624947872,0.0003932615016343423,0.0010160674304701533
10.8,0.04728708045015879,True,0.1941711129211598,0.007257313813199865,0.00039289162695418874,0.001016269072972935
11.0,0.04728708045015879,True,0.19422567845717584,0.007254437504489638,0.0003925346431030326,0.001016463403031649
11.200000000000001,0.04728708045015879,True,0.19427836405239898,0.007251660292947233,0.00039218988712643485,0.001016650811251094
11.4,0.04728708045015879,True,0.19432926530044228,0.007248977139554131,0.0003918567408010902,0.0010168316609081656
11.600000000000001,0.04728708045015879,True,0.1943784714164665,0.007246383341518782,0.0003915346269218007,0.0010170062903003668
11.8,0.04728708045015879,True,0.1944260657608612,0.007243874504671672,0.0003912230059525387,0.0010171750148561813
12.0,0.04728708045015879,True,0.19447212631212984,0.007241446518538233,0.0003909213730005831,0.001017338129035117
12.200000000000001,0.04728708045015879,True,0.19451672609463638,0.007239095533791001,0.00039062925507792,0.0010174959080414096
12.4,0.04728708045015879,True,0.19455993356616808,0.007236817941820223,0.0003903462086185626,0.001017648609372433
12.600000000000001,0.04728708045015879,True,0.1946018129696474,0.007234610356193793,0.00039007181722430437,0.0010177964742199943
12.8,0.04728708045015879,True,0.19464242465281595,0.007232469595806173,0.0003898056896147301,0.001017939728740755
13.0,0.04728708045015879,True,0.19468182535923095,0.00723039266953869,0.0003895474577602129,0.0010180785852095821
13.200000000000001,0.04728708045015879,True,0.19472006849355,0.007228376762276012,0.00038929677517909417,0.0010182132430684762
13.4,0.04728708045015879,True,0.19475720436370353,0.0072264192221402086,0.00038905331538245143,0.0010183438898817047
13.600000000000001,0.04728708045015879,True,0.19479328040228266,0.0072245175488208965,0.0003888167704517202,0.0010184707022069606
13.8,0.04728708045015879,True,0.1948283413691906,0.007222669382892952,0.0003885868497361174,0.0010185938463909518
14.0,0.04728708045015879,True,0.19486242953738156,0.0072208724960255285,0.0003883632786582478,0.0010187134792969431
14.200000000000001,0.04728708045015879,True,0.1948955848633152,0.007219124781996896,0.0003881457976175484,0.0010188297489709896
14.4,0.04728708045015879,True,0.19492784514357675,0.0072174242484388295,0.00038793416098233823,0.0010189427952528418
14.600000000000001,0.04728708045015879,True,0.19495924615894633,0.00721576900924187,0.00038772813616224017,0.0010190527503366417
14.8,0.04728708045015879,True,0.194989821807089,0.0072141572775611335,0.0003875275027535738,0.001019159739286386
15.0,0.04728708045015879,True,0.19501960422489117,0.007212587359367503,0.000387332051751122,0.0010192638805101813
15.200000000000001,0.04728708045015879,True,0.19504862390137925,0.0072110576474954235,0.00038714158482032083,0.0010193652861971787
15.4,0.04728708045015879,True,0.1950769097820532,0.007209566616143105,0.0003869559136245403,0.0010194640627205105
15.600000000000001,0.04728708045015879,True,0.1951044893653878,0.007208112815785526,0.00038677485920264875,0.001019560311009294
15.8,0.04728708045015879,True,0.1951313887921856,0.007206694868464814,0.0003865982513925199,0.0010196541268925369
16.0,0.04728708045015879,True,0.19515763292837812,0.007205311463425041,0.0003864259282965889,0.0010197456014171503
16.2,0.04728708045015879,True,0.195183245441845,0.0072039613530631855,0.00038625773578590376,0.0010198348211425939
16.400000000000002,0.04728708045015879,True,0.19520824887373878,0.007202643349169295,0.000386093527039485,0.001019921868413934
16.6,0.04728708045015879,True,0.19523266470477285,0.007201356319432264,0.00038593316211609017,0.0010200068216152263
16.8,0.04728708045015879,True,0.19525651341688197,0.007200099184189512,0.00038577650755575464,0.0010200897554048258
17.0,0.04728708045015879,True,0.19527981455062765,0.007198870913400921,0.00038562343600871934,0.00102017074093412
17.2,0.04728708045015879,True,0.1953025867586909,0.007197670523829344,0.0003854738258895701,0.0010202498460510825
17.400000000000002,0.04728708045015879,True,0.19532484785575027,0.007196497076410944,0.0003853275610546234,0.001020327135489696
17.6,0.04728708045015879,True,0.19534661486504182,0.0071953496738013266,0.0003851845305007373,0.0010204026710466346
17.8,0.04728708045015879,True,0.19536790406184107,0.007194227458083181,0.00038504462808392175,0.0010204765117459358
